,x,y,z
2470,-2.60E-70,2.72789228,2
2471,-2.60E-71,2.5896281,2.1
2472,-2.60E-72,2.425489211,2.2
2473,-2.60E-73,2.237115637,2.3
2474,-2.60E-74,2.026389542,2.4
2475,-2.60E-75,1.795416432,2.5
2476,-2.60E-76,1.546504115,2.6
2477,-2.60E-77,1.282139641,2.7
2478,-2.60E-78,1.00496445,2.8
2479,-2.60E-79,0.717747988,2.9
2480,-2.60E-80,0.423360024,3
2481,-2.60E-81,0.124741987,3.1
2482,-2.60E-82,-0.17512243,3.2
2483,-2.60E-83,-0.473237082,3.3
2484,-2.60E-84,-0.766623306,3.4
2485,-2.60E-85,-1.052349683,3.5
2486,-2.60E-86,-1.32756133,3.6
2487,-2.60E-87,-1.589508423,3.7
2488,-2.60E-88,-1.835573673,3.8
2489,-2.60E-89,-2.063298478,3.9
2490,-2.60E-90,-2.270407486,4
2491,-2.60E-91,-2.454831333,4.1
2492,-2.60E-92,-2.614727317,4.2
2493,-2.60E-93,-2.74849781,4.3
2494,-2.60E-94,-2.854806222,4.4
2495,-2.60E-95,-2.932590353,4.5
2496,-2.60E-96,-2.981073011,4.6
2497,-2.60E-97,-2.999769773,4.7
2498,-2.60E-98,-2.988493827,4.8
2499,-2.60E-99,-2.947357838,4.9
2500,-2.5,-2.81399993,-5
2501,-0.25,2.717299924,-4.9
2502,-0.025,2.980998231,-4.8
2503,-0.0025,2.999853313,-4.7
2504,-0.00025,2.981157032,-4.6
2505,-2.50E-05,2.932606162,-4.5
2506,-2.50E-06,2.854808527,-4.4
2507,-2.50E-07,2.748498111,-4.3
2508,-2.50E-08,2.614727354,-4.2
2509,-2.50E-09,2.454831338,-4.1
2510,-2.50E-10,2.270407486,-4
2511,-2.50E-11,2.063298478,-3.9
2512,-2.50E-12,1.835573673,-3.8
2513,-2.50E-13,1.589508423,-3.7
2514,-2.50E-14,1.32756133,-3.6
2515,-2.50E-15,1.052349683,-3.5
2516,-2.50E-16,0.766623306,-3.4
2517,-2.50E-17,0.473237082,-3.3
2518,-2.50E-18,0.17512243,-3.2
2519,-2.50E-19,-0.124741987,-3.1
2520,-2.50E-20,-0.423360024,-3
2521,-2.50E-21,-0.717747988,-2.9
2522,-2.50E-22,-1.00496445,-2.8
2523,-2.50E-23,-1.282139641,-2.7
2524,-2.50E-24,-1.546504115,-2.6
2525,-2.50E-25,-1.795416432,-2.5
2526,-2.50E-26,-2.026389542,-2.4
2527,-2.50E-27,-2.237115637,-2.3
2528,-2.50E-28,-2.425489211,-2.2
2529,-2.50E-29,-2.5896281,-2.1
2530,-2.50E-30,-2.72789228,-2
2531,-2.50E-31,-2.838900263,-1.9
2532,-2.50E-32,-2.921542893,-1.8
2533,-2.50E-33,-2.974994431,-1.7
2534,-2.50E-34,-2.998720809,-1.6
2535,-2.50E-35,-2.99248496,-1.5
2536,-2.50E-36,-2.95634919,-1.4
2537,-2.50E-37,-2.890674556,-1.3
2538,-2.50E-38,-2.796117258,-1.2
2539,-2.50E-39,-2.67362208,-1.1
2540,-2.50E-40,-2.524412954,-1
2541,-2.50E-41,-2.349980729,-0.9
2542,-2.50E-42,-2.152068273,-0.8
2543,-2.50E-43,-1.932653062,-0.7
2544,-2.50E-44,-1.69392742,-0.6
2545,-2.50E-45,-1.438276616,-0.5
2546,-2.50E-46,-1.168255027,-0.4
2547,-2.50E-47,-0.88656062,-0.3
2548,-2.50E-48,-0.596007992,-0.2
2549,-2.50E-49,-0.29950025,-0.1
2550,-2.50E-50,-7.50E-50,0
2551,-2.50E-51,0.29950025,0.1
2552,-2.50E-52,0.596007992,0.2
2553,-2.50E-53,0.88656062,0.3
2554,-2.50E-54,1.168255027,0.4
2555,-2.50E-55,1.438276616,0.5
2556,-2.50E-56,1.69392742,0.6
2557,-2.50E-57,1.932653062,0.7
2558,-2.50E-58,2.152068273,0.8
2559,-2.50E-59,2.349980729,0.9
2560,-2.50E-60,2.524412954,1
2561,-2.50E-61,2.67362208,1.1
2562,-2.50E-62,2.796117258,1.2
2563,-2.50E-63,2.890674556,1.3
2564,-2.50E-64,2.95634919,1.4
2565,-2.50E-65,2.99248496,1.5
2566,-2.50E-66,2.998720809,1.6
2567,-2.50E-67,2.974994431,1.7
2568,-2.50E-68,2.921542893,1.8
2569,-2.50E-69,2.838900263,1.9
2570,-2.50E-70,2.72789228,2
2571,-2.50E-71,2.5896281,2.1
2572,-2.50E-72,2.425489211,2.2
2573,-2.50E-73,2.237115637,2.3
2574,-2.50E-74,2.026389542,2.4
2575,-2.50E-75,1.795416432,2.5
2576,-2.50E-76,1.546504115,2.6
2577,-2.50E-77,1.282139641,2.7
2578,-2.50E-78,1.00496445,2.8
2579,-2.50E-79,0.717747988,2.9
2580,-2.50E-80,0.423360024,3
2581,-2.50E-81,0.124741987,3.1
2582,-2.50E-82,-0.17512243,3.2
2583,-2.50E-83,-0.473237082,3.3
2584,-2.50E-84,-0.766623306,3.4
2585,-2.50E-85,-1.052349683,3.5
2586,-2.50E-86,-1.32756133,3.6
2587,-2.50E-87,-1.589508423,3.7
2588,-2.50E-88,-1.835573673,3.8
2589,-2.50E-89,-2.063298478,3.9
2590,-2.50E-90,-2.270407486,4
2591,-2.50E-91,-2.454831333,4.1
2592,-2.50E-92,-2.614727317,4.2
2593,-2.50E-93,-2.74849781,4.3
2594,-2.50E-94,-2.854806222,4.4
2595,-2.50E-95,-2.932590353,4.5
2596,-2.50E-96,-2.981073011,4.6
2597,-2.50E-97,-2.999769773,4.7
2598,-2.50E-98,-2.988493827,4.8
2599,-2.50E-99,-2.947357838,4.9
2600,-2.4,-2.696124287,-5
2601,-0.24,2.729877153,-4.9
2602,-0.024,2.98133386,-4.8
2603,-0.0024,2.999850332,-4.7
2604,-0.00024,2.981153675,-4.6
2605,-2.40E-05,2.932605529,-4.5
2606,-2.40E-06,2.854808434,-4.4
2607,-2.40E-07,2.748498099,-4.3
2608,-2.40E-08,2.614727353,-4.2
2609,-2.40E-09,2.454831337,-4.1
2610,-2.40E-10,2.270407486,-4
2611,-2.40E-11,2.063298478,-3.9
2612,-2.40E-12,1.835573673,-3.8
2613,-2.40E-13,1.589508423,-3.7
2614,-2.40E-14,1.32756133,-3.6
2615,-2.40E-15,1.052349683,-3.5
2616,-2.40E-16,0.766623306,-3.4
2617,-2.40E-17,0.473237082,-3.3
2618,-2.40E-18,0.17512243,-3.2
2619,-2.40E-19,-0.124741987,-3.1
2620,-2.40E-20,-0.423360024,-3
2621,-2.40E-21,-0.717747988,-2.9
2622,-2.40E-22,-1.00496445,-2.8
2623,-2.40E-23,-1.282139641,-2.7
2624,-2.40E-24,-1.546504115,-2.6
2625,-2.40E-25,-1.795416432,-2.5
2626,-2.40E-26,-2.026389542,-2.4
2627,-2.40E-27,-2.237115637,-2.3
2628,-2.40E-28,-2.425489211,-2.2
2629,-2.40E-29,-2.5896281,-2.1
2630,-2.40E-30,-2.72789228,-2
2631,-2.40E-31,-2.838900263,-1.9
2632,-2.40E-32,-2.921542893,-1.8
2633,-2.40E-33,-2.974994431,-1.7
2634,-2.40E-34,-2.998720809,-1.6
2635,-2.40E-35,-2.99248496,-1.5
2636,-2.40E-36,-2.95634919,-1.4
2637,-2.40E-37,-2.890674556,-1.3
2638,-2.40E-38,-2.796117258,-1.2
2639,-2.40E-39,-2.67362208,-1.1
2640,-2.40E-40,-2.524412954,-1
2641,-2.40E-41,-2.349980729,-0.9
2642,-2.40E-42,-2.152068273,-0.8
2643,-2.40E-43,-1.932653062,-0.7
2644,-2.40E-44,-1.69392742,-0.6
2645,-2.40E-45,-1.438276616,-0.5
2646,-2.40E-46,-1.168255027,-0.4
2647,-2.40E-47,-0.88656062,-0.3
2648,-2.40E-48,-0.596007992,-0.2
2649,-2.40E-49,-0.29950025,-0.1
2650,-2.40E-50,-7.20E-50,0
2651,-2.40E-51,0.29950025,0.1
2652,-2.40E-52,0.596007992,0.2
2653,-2.40E-53,0.88656062,0.3
2654,-2.40E-54,1.168255027,0.4
2655,-2.40E-55,1.438276616,0.5
2656,-2.40E-56,1.69392742,0.6
2657,-2.40E-57,1.932653062,0.7
2658,-2.40E-58,2.152068273,0.8
2659,-2.40E-59,2.349980729,0.9
2660,-2.40E-60,2.524412954,1
2661,-2.40E-61,2.67362208,1.1
2662,-2.40E-62,2.796117258,1.2
2663,-2.40E-63,2.890674556,1.3
2664,-2.40E-64,2.95634919,1.4
2665,-2.40E-65,2.99248496,1.5
2666,-2.40E-66,2.998720809,1.6
2667,-2.40E-67,2.974994431,1.7
2668,-2.40E-68,2.921542893,1.8
2669,-2.40E-69,2.838900263,1.9
2670,-2.40E-70,2.72789228,2
2671,-2.40E-71,2.5896281,2.1
2672,-2.40E-72,2.425489211,2.2
2673,-2.40E-73,2.237115637,2.3
2674,-2.40E-74,2.026389542,2.4
2675,-2.40E-75,1.795416432,2.5
2676,-2.40E-76,1.546504115,2.6
2677,-2.40E-77,1.282139641,2.7
2678,-2.40E-78,1.00496445,2.8
2679,-2.40E-79,0.717747988,2.9
2680,-2.40E-80,0.423360024,3
2681,-2.40E-81,0.124741987,3.1
2682,-2.40E-82,-0.17512243,3.2
2683,-2.40E-83,-0.473237082,3.3
2684,-2.40E-84,-0.766623306,3.4
2685,-2.40E-85,-1.052349683,3.5
2686,-2.40E-86,-1.32756133,3.6
2687,-2.40E-87,-1.589508423,3.7
2688,-2.40E-88,-1.835573673,3.8
2689,-2.40E-89,-2.063298478,3.9
2690,-2.40E-90,-2.270407486,4
2691,-2.40E-91,-2.454831333,4.1
2692,-2.40E-92,-2.614727317,4.2
2693,-2.40E-93,-2.74849781,4.3
2694,-2.40E-94,-2.854806222,4.4
2695,-2.40E-95,-2.932590353,4.5
2696,-2.40E-96,-2.981073011,4.6
2697,-2.40E-97,-2.999769773,4.7
2698,-2.40E-98,-2.988493827,4.8
2699,-2.40E-99,-2.947357838,4.9
2700,-2.3,-2.551309862,-5
2701,-0.23,2.742181397,-4.9
2702,-0.023,2.981666507,-4.8
2703,-0.0023,2.99984732,-4.7
2704,-0.00023,2.981150317,-4.6
2705,-2.30E-05,2.932604897,-4.5
2706,-2.30E-06,2.854808342,-4.4
2707,-2.30E-07,2.748498087,-4.3
2708,-2.30E-08,2.614727351,-4.2
2709,-2.30E-09,2.454831337,-4.1
2710,-2.30E-10,2.270407486,-4
2711,-2.30E-11,2.063298478,-3.9
2712,-2.30E-12,1.835573673,-3.8
2713,-2.30E-13,1.589508423,-3.7
2714,-2.30E-14,1.32756133,-3.6
2715,-2.30E-15,1.052349683,-3.5
2716,-2.30E-16,0.766623306,-3.4
2717,-2.30E-17,0.473237082,-3.3
2718,-2.30E-18,0.17512243,-3.2
2719,-2.30E-19,-0.124741987,-3.1
2720,-2.30E-20,-0.423360024,-3
2721,-2.30E-21,-0.717747988,-2.9
2722,-2.30E-22,-1.00496445,-2.8
2723,-2.30E-23,-1.282139641,-2.7
2724,-2.30E-24,-1.546504115,-2.6
2725,-2.30E-25,-1.795416432,-2.5
2726,-2.30E-26,-2.026389542,-2.4
2727,-2.30E-27,-2.237115637,-2.3
2728,-2.30E-28,-2.425489211,-2.2
2729,-2.30E-29,-2.5896281,-2.1
2730,-2.30E-30,-2.72789228,-2
2731,-2.30E-31,-2.838900263,-1.9
2732,-2.30E-32,-2.921542893,-1.8
2733,-2.30E-33,-2.974994431,-1.7
2734,-2.30E-34,-2.998720809,-1.6
2735,-2.30E-35,-2.99248496,-1.5
2736,-2.30E-36,-2.95634919,-1.4
2737,-2.30E-37,-2.890674556,-1.3
2738,-2.30E-38,-2.796117258,-1.2
2739,-2.30E-39,-2.67362208,-1.1
2740,-2.30E-40,-2.524412954,-1
2741,-2.30E-41,-2.349980729,-0.9
2742,-2.30E-42,-2.152068273,-0.8
2743,-2.30E-43,-1.932653062,-0.7
2744,-2.30E-44,-1.69392742,-0.6
2745,-2.30E-45,-1.438276616,-0.5
2746,-2.30E-46,-1.168255027,-0.4
2747,-2.30E-47,-0.88656062,-0.3
2748,-2.30E-48,-0.596007992,-0.2
2749,-2.30E-49,-0.29950025,-0.1
2750,-2.30E-50,-6.90E-50,0
2751,-2.30E-51,0.29950025,0.1
2752,-2.30E-52,0.596007992,0.2
2753,-2.30E-53,0.88656062,0.3
2754,-2.30E-54,1.168255027,0.4
2755,-2.30E-55,1.438276616,0.5
2756,-2.30E-56,1.69392742,0.6
2757,-2.30E-57,1.932653062,0.7
2758,-2.30E-58,2.152068273,0.8
2759,-2.30E-59,2.349980729,0.9
2760,-2.30E-60,2.524412954,1
2761,-2.30E-61,2.67362208,1.1
2762,-2.30E-62,2.796117258,1.2
2763,-2.30E-63,2.890674556,1.3
2764,-2.30E-64,2.95634919,1.4
2765,-2.30E-65,2.99248496,1.5
2766,-2.30E-66,2.998720809,1.6
2767,-2.30E-67,2.974994431,1.7
2768,-2.30E-68,2.921542893,1.8
2769,-2.30E-69,2.838900263,1.9
2770,-2.30E-70,2.72789228,2
2771,-2.30E-71,2.5896281,2.1
2772,-2.30E-72,2.425489211,2.2
2773,-2.30E-73,2.237115637,2.3
2774,-2.30E-74,2.026389542,2.4
2775,-2.30E-75,1.795416432,2.5
2776,-2.30E-76,1.546504115,2.6
2777,-2.30E-77,1.282139641,2.7
2778,-2.30E-78,1.00496445,2.8
2779,-2.30E-79,0.717747988,2.9
2780,-2.30E-80,0.423360024,3
2781,-2.30E-81,0.124741987,3.1
2782,-2.30E-82,-0.17512243,3.2
2783,-2.30E-83,-0.473237082,3.3
2784,-2.30E-84,-0.766623306,3.4
2785,-2.30E-85,-1.052349683,3.5
2786,-2.30E-86,-1.32756133,3.6
2787,-2.30E-87,-1.589508423,3.7
2788,-2.30E-88,-1.835573673,3.8
2789,-2.30E-89,-2.063298478,3.9
2790,-2.30E-90,-2.270407486,4
2791,-2.30E-91,-2.454831333,4.1
2792,-2.30E-92,-2.614727317,4.2
2793,-2.30E-93,-2.74849781,4.3
2794,-2.30E-94,-2.854806222,4.4
2795,-2.30E-95,-2.932590353,4.5
2796,-2.30E-96,-2.981073011,4.6
2797,-2.30E-97,-2.999769773,4.7
2798,-2.30E-98,-2.988493827,4.8
2799,-2.30E-99,-2.947357838,4.9
2800,-2.2,-2.381003592,-5
2801,-0.22,2.754211424,-4.9
2802,-0.022,2.981996173,-4.8
2803,-0.0022,2.999844278,-4.7
2804,-0.00022,2.981146959,-4.6
2805,-2.20E-05,2.932604265,-4.5
2806,-2.20E-06,2.85480825,-4.4
2807,-2.20E-07,2.748498075,-4.3
2808,-2.20E-08,2.61472735,-4.2
2809,-2.20E-09,2.454831337,-4.1
2810,-2.20E-10,2.270407486,-4
2811,-2.20E-11,2.063298478,-3.9
2812,-2.20E-12,1.835573673,-3.8
2813,-2.20E-13,1.589508423,-3.7
2814,-2.20E-14,1.32756133,-3.6
2815,-2.20E-15,1.052349683,-3.5
2816,-2.20E-16,0.766623306,-3.4
2817,-2.20E-17,0.473237082,-3.3
2818,-2.20E-18,0.17512243,-3.2
2819,-2.20E-19,-0.124741987,-3.1
2820,-2.20E-20,-0.423360024,-3
2821,-2.20E-21,-0.717747988,-2.9
2822,-2.20E-22,-1.00496445,-2.8
2823,-2.20E-23,-1.282139641,-2.7
2824,-2.20E-24,-1.546504115,-2.6
2825,-2.20E-25,-1.795416432,-2.5
2826,-2.20E-26,-2.026389542,-2.4
2827,-2.20E-27,-2.237115637,-2.3
2828,-2.20E-28,-2.425489211,-2.2
2829,-2.20E-29,-2.5896281,-2.1
2830,-2.20E-30,-2.72789228,-2
2831,-2.20E-31,-2.838900263,-1.9
2832,-2.20E-32,-2.921542893,-1.8
2833,-2.20E-33,-2.974994431,-1.7
2834,-2.20E-34,-2.998720809,-1.6
2835,-2.20E-35,-2.99248496,-1.5
2836,-2.20E-36,-2.95634919,-1.4
2837,-2.20E-37,-2.890674556,-1.3
2838,-2.20E-38,-2.796117258,-1.2
2839,-2.20E-39,-2.67362208,-1.1
2840,-2.20E-40,-2.524412954,-1
2841,-2.20E-41,-2.349980729,-0.9
2842,-2.20E-42,-2.152068273,-0.8
2843,-2.20E-43,-1.932653062,-0.7
2844,-2.20E-44,-1.69392742,-0.6
2845,-2.20E-45,-1.438276616,-0.5
2846,-2.20E-46,-1.168255027,-0.4
2847,-2.20E-47,-0.88656062,-0.3
2848,-2.20E-48,-0.596007992,-0.2
2849,-2.20E-49,-0.29950025,-0.1
2850,-2.20E-50,-6.60E-50,0
2851,-2.20E-51,0.29950025,0.1
2852,-2.20E-52,0.596007992,0.2
2853,-2.20E-53,0.88656062,0.3
2854,-2.20E-54,1.168255027,0.4
2855,-2.20E-55,1.438276616,0.5
2856,-2.20E-56,1.69392742,0.6
2857,-2.20E-57,1.932653062,0.7
2858,-2.20E-58,2.152068273,0.8
2859,-2.20E-59,2.349980729,0.9
2860,-2.20E-60,2.524412954,1
2861,-2.20E-61,2.67362208,1.1
2862,-2.20E-62,2.796117258,1.2
2863,-2.20E-63,2.890674556,1.3
2864,-2.20E-64,2.95634919,1.4
2865,-2.20E-65,2.99248496,1.5
2866,-2.20E-66,2.998720809,1.6
2867,-2.20E-67,2.974994431,1.7
2868,-2.20E-68,2.921542893,1.8
2869,-2.20E-69,2.838900263,1.9
2870,-2.20E-70,2.72789228,2
2871,-2.20E-71,2.5896281,2.1
2872,-2.20E-72,2.425489211,2.2
2873,-2.20E-73,2.237115637,2.3
2874,-2.20E-74,2.026389542,2.4
2875,-2.20E-75,1.795416432,2.5
2876,-2.20E-76,1.546504115,2.6
2877,-2.20E-77,1.282139641,2.7
2878,-2.20E-78,1.00496445,2.8
2879,-2.20E-79,0.717747988,2.9
2880,-2.20E-80,0.423360024,3
2881,-2.20E-81,0.124741987,3.1
2882,-2.20E-82,-0.17512243,3.2
2883,-2.20E-83,-0.473237082,3.3
2884,-2.20E-84,-0.766623306,3.4
2885,-2.20E-85,-1.052349683,3.5
2886,-2.20E-86,-1.32756133,3.6
2887,-2.20E-87,-1.589508423,3.7
2888,-2.20E-88,-1.835573673,3.8
2889,-2.20E-89,-2.063298478,3.9
2890,-2.20E-90,-2.270407486,4
2891,-2.20E-91,-2.454831333,4.1
2892,-2.20E-92,-2.614727317,4.2
2893,-2.20E-93,-2.74849781,4.3
2894,-2.20E-94,-2.854806222,4.4
2895,-2.20E-95,-2.932590353,4.5
2896,-2.20E-96,-2.981073011,4.6
2897,-2.20E-97,-2.999769773,4.7
2898,-2.20E-98,-2.988493827,4.8
2899,-2.20E-99,-2.947357838,4.9
2900,-2.1,-2.18690712,-5
2901,-0.21,2.765966033,-4.9
2902,-0.021,2.982322857,-4.8
2903,-0.0021,2.999841207,-4.7
2904,-0.00021,2.981143601,-4.6
2905,-2.10E-05,2.932603632,-4.5
2906,-2.10E-06,2.854808158,-4.4
2907,-2.10E-07,2.748498063,-4.3
2908,-2.10E-08,2.614727348,-4.2
2909,-2.10E-09,2.454831337,-4.1
2910,-2.10E-10,2.270407486,-4
2911,-2.10E-11,2.063298478,-3.9
2912,-2.10E-12,1.835573673,-3.8
2913,-2.10E-13,1.589508423,-3.7
2914,-2.10E-14,1.32756133,-3.6
2915,-2.10E-15,1.052349683,-3.5
2916,-2.10E-16,0.766623306,-3.4
2917,-2.10E-17,0.473237082,-3.3
2918,-2.10E-18,0.17512243,-3.2
2919,-2.10E-19,-0.124741987,-3.1
2920,-2.10E-20,-0.423360024,-3
2921,-2.10E-21,-0.717747988,-2.9
2922,-2.10E-22,-1.00496445,-2.8
2923,-2.10E-23,-1.282139641,-2.7
2924,-2.10E-24,-1.546504115,-2.6
2925,-2.10E-25,-1.795416432,-2.5
2926,-2.10E-26,-2.026389542,-2.4
2927,-2.10E-27,-2.237115637,-2.3
2928,-2.10E-28,-2.425489211,-2.2
2929,-2.10E-29,-2.5896281,-2.1
2930,-2.10E-30,-2.72789228,-2
2931,-2.10E-31,-2.838900263,-1.9
2932,-2.10E-32,-2.921542893,-1.8
2933,-2.10E-33,-2.974994431,-1.7
2934,-2.10E-34,-2.998720809,-1.6
2935,-2.10E-35,-2.99248496,-1.5
2936,-2.10E-36,-2.95634919,-1.4
2937,-2.10E-37,-2.890674556,-1.3
2938,-2.10E-38,-2.796117258,-1.2
2939,-2.10E-39,-2.67362208,-1.1
2940,-2.10E-40,-2.524412954,-1
2941,-2.10E-41,-2.349980729,-0.9
2942,-2.10E-42,-2.152068273,-0.8
2943,-2.10E-43,-1.932653062,-0.7
2944,-2.10E-44,-1.69392742,-0.6
2945,-2.10E-45,-1.438276616,-0.5
2946,-2.10E-46,-1.168255027,-0.4
2947,-2.10E-47,-0.88656062,-0.3
2948,-2.10E-48,-0.596007992,-0.2
2949,-2.10E-49,-0.29950025,-0.1
2950,-2.10E-50,-6.30E-50,0
2951,-2.10E-51,0.29950025,0.1
2952,-2.10E-52,0.596007992,0.2
2953,-2.10E-53,0.88656062,0.3
2954,-2.10E-54,1.168255027,0.4
2955,-2.10E-55,1.438276616,0.5
2956,-2.10E-56,1.69392742,0.6
2957,-2.10E-57,1.932653062,0.7
2958,-2.10E-58,2.152068273,0.8
2959,-2.10E-59,2.349980729,0.9
2960,-2.10E-60,2.524412954,1
2961,-2.10E-61,2.67362208,1.1
2962,-2.10E-62,2.796117258,1.2
2963,-2.10E-63,2.890674556,1.3
2964,-2.10E-64,2.95634919,1.4
2965,-2.10E-65,2.99248496,1.5
2966,-2.10E-66,2.998720809,1.6
2967,-2.10E-67,2.974994431,1.7
2968,-2.10E-68,2.921542893,1.8
2969,-2.10E-69,2.838900263,1.9
2970,-2.10E-70,2.72789228,2
2971,-2.10E-71,2.5896281,2.1
2972,-2.10E-72,2.425489211,2.2
2973,-2.10E-73,2.237115637,2.3
2974,-2.10E-74,2.026389542,2.4
2975,-2.10E-75,1.795416432,2.5
2976,-2.10E-76,1.546504115,2.6
2977,-2.10E-77,1.282139641,2.7
2978,-2.10E-78,1.00496445,2.8
2979,-2.10E-79,0.717747988,2.9
2980,-2.10E-80,0.423360024,3
2981,-2.10E-81,0.124741987,3.1
2982,-2.10E-82,-0.17512243,3.2
2983,-2.10E-83,-0.473237082,3.3
2984,-2.10E-84,-0.766623306,3.4
2985,-2.10E-85,-1.052349683,3.5
2986,-2.10E-86,-1.32756133,3.6
2987,-2.10E-87,-1.589508423,3.7
2988,-2.10E-88,-1.835573673,3.8
2989,-2.10E-89,-2.063298478,3.9
2990,-2.10E-90,-2.270407486,4
2991,-2.10E-91,-2.454831333,4.1
2992,-2.10E-92,-2.614727317,4.2
2993,-2.10E-93,-2.74849781,4.3
2994,-2.10E-94,-2.854806222,4.4
2995,-2.10E-95,-2.932590353,4.5
2996,-2.10E-96,-2.981073011,4.6
2997,-2.10E-97,-2.999769773,4.7
2998,-2.10E-98,-2.988493827,4.8
2999,-2.10E-99,-2.947357838,4.9
3000,-2,-1.970959796,-5
3001,-0.2,2.777444047,-4.9
3002,-0.02,2.982646559,-4.8
3003,-0.002,2.999838105,-4.7
3004,-0.0002,2.981140243,-4.6
3005,-2.00E-05,2.932603,-4.5
3006,-2.00E-06,2.854808066,-4.4
3007,-2.00E-07,2.748498051,-4.3
3008,-2.00E-08,2.614727347,-4.2
3009,-2.00E-09,2.454831337,-4.1
3010,-2.00E-10,2.270407486,-4
3011,-2.00E-11,2.063298478,-3.9
3012,-2.00E-12,1.835573673,-3.8
3013,-2.00E-13,1.589508423,-3.7
3014,-2.00E-14,1.32756133,-3.6
3015,-2.00E-15,1.052349683,-3.5
3016,-2.00E-16,0.766623306,-3.4
3017,-2.00E-17,0.473237082,-3.3
3018,-2.00E-18,0.17512243,-3.2
3019,-2.00E-19,-0.124741987,-3.1
3020,-2.00E-20,-0.423360024,-3
3021,-2.00E-21,-0.717747988,-2.9
3022,-2.00E-22,-1.00496445,-2.8
3023,-2.00E-23,-1.282139641,-2.7
3024,-2.00E-24,-1.546504115,-2.6
3025,-2.00E-25,-1.795416432,-2.5
3026,-2.00E-26,-2.026389542,-2.4
3027,-2.00E-27,-2.237115637,-2.3
3028,-2.00E-28,-2.425489211,-2.2
3029,-2.00E-29,-2.5896281,-2.1
3030,-2.00E-30,-2.72789228,-2
3031,-2.00E-31,-2.838900263,-1.9
3032,-2.00E-32,-2.921542893,-1.8
3033,-2.00E-33,-2.974994431,-1.7
3034,-2.00E-34,-2.998720809,-1.6
3035,-2.00E-35,-2.99248496,-1.5
3036,-2.00E-36,-2.95634919,-1.4
3037,-2.00E-37,-2.890674556,-1.3
3038,-2.00E-38,-2.796117258,-1.2
3039,-2.00E-39,-2.67362208,-1.1
3040,-2.00E-40,-2.524412954,-1
3041,-2.00E-41,-2.349980729,-0.9
3042,-2.00E-42,-2.152068273,-0.8
3043,-2.00E-43,-1.932653062,-0.7
3044,-2.00E-44,-1.69392742,-0.6
3045,-2.00E-45,-1.438276616,-0.5
3046,-2.00E-46,-1.168255027,-0.4
3047,-2.00E-47,-0.88656062,-0.3
3048,-2.00E-48,-0.596007992,-0.2
3049,-2.00E-49,-0.29950025,-0.1
3050,-2.00E-50,-6.00E-50,0
3051,-2.00E-51,0.29950025,0.1
3052,-2.00E-52,0.596007992,0.2
3053,-2.00E-53,0.88656062,0.3
3054,-2.00E-54,1.168255027,0.4
3055,-2.00E-55,1.438276616,0.5
3056,-2.00E-56,1.69392742,0.6
3057,-2.00E-57,1.932653062,0.7
3058,-2.00E-58,2.152068273,0.8
3059,-2.00E-59,2.349980729,0.9
3060,-2.00E-60,2.524412954,1
3061,-2.00E-61,2.67362208,1.1
3062,-2.00E-62,2.796117258,1.2
3063,-2.00E-63,2.890674556,1.3
3064,-2.00E-64,2.95634919,1.4
3065,-2.00E-65,2.99248496,1.5
3066,-2.00E-66,2.998720809,1.6
3067,-2.00E-67,2.974994431,1.7
3068,-2.00E-68,2.921542893,1.8
3069,-2.00E-69,2.838900263,1.9
3070,-2.00E-70,2.72789228,2
3071,-2.00E-71,2.5896281,2.1
3072,-2.00E-72,2.425489211,2.2
3073,-2.00E-73,2.237115637,2.3
3074,-2.00E-74,2.026389542,2.4
3075,-2.00E-75,1.795416432,2.5
3076,-2.00E-76,1.546504115,2.6
3077,-2.00E-77,1.282139641,2.7
3078,-2.00E-78,1.00496445,2.8
3079,-2.00E-79,0.717747988,2.9
3080,-2.00E-80,0.423360024,3
3081,-2.00E-81,0.124741987,3.1
3082,-2.00E-82,-0.17512243,3.2
3083,-2.00E-83,-0.473237082,3.3
3084,-2.00E-84,-0.766623306,3.4
3085,-2.00E-85,-1.052349683,3.5
3086,-2.00E-86,-1.32756133,3.6
3087,-2.00E-87,-1.589508423,3.7
3088,-2.00E-88,-1.835573673,3.8
3089,-2.00E-89,-2.063298478,3.9
3090,-2.00E-90,-2.270407486,4
3091,-2.00E-91,-2.454831333,4.1
3092,-2.00E-92,-2.614727317,4.2
3093,-2.00E-93,-2.74849781,4.3
3094,-2.00E-94,-2.854806222,4.4
3095,-2.00E-95,-2.932590353,4.5
3096,-2.00E-96,-2.981073011,4.6
3097,-2.00E-97,-2.999769773,4.7
3098,-2.00E-98,-2.988493827,4.8
3099,-2.00E-99,-2.947357838,4.9
3100,-1.9,-1.735319293,-5
3101,-0.19,2.788644319,-4.9
3102,-0.019,2.982967278,-4.8
3103,-0.0019,2.999834973,-4.7
3104,-0.00019,2.981136884,-4.6
3105,-1.90E-05,2.932602368,-4.5
3106,-1.90E-06,2.854807973,-4.4
3107,-1.90E-07,2.748498039,-4.3
3108,-1.90E-08,2.614727345,-4.2
3109,-1.90E-09,2.454831336,-4.1
3110,-1.90E-10,2.270407486,-4
3111,-1.90E-11,2.063298478,-3.9
3112,-1.90E-12,1.835573673,-3.8
3113,-1.90E-13,1.589508423,-3.7
3114,-1.90E-14,1.32756133,-3.6
3115,-1.90E-15,1.052349683,-3.5
